Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
amortiguadores-delanteros-chevrolet-corsa25;Faro Stop Elevado Prisma General Motors;Chevrolet > Motor, Motor;;;;;;;141302.23;;3.5;7;30;30;1;52073582;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa26;Motor Semiarmado Onix/prisma 1.4 17/;Chevrolet > Motor, Motor;;;;;;;1643653.53;;3.5;7;30;30;1;24585533;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa27;Filtro Aire (originalinal) Amarok **;Volkswagen > Motor, Motor;;;;;;;30387.27;;3.5;7;30;30;1;2H0129620A--;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa28;Triceta Semieje Nakata Nt005 Onix/prisma/fiesta/c;Chevrolet > Motor, Motor;;;;;;;71281.37;;3.5;7;30;30;1;C3999997-N;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa29;Radiador Agua Classic Spirit 2012/ 1.4 ( 1300 Bb;Chevrolet > Motor, Motor;;;;;;;291972.45;;3.5;7;30;30;1;C12125362F;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa30;Aceite 4 Lt. Acdelco 15w40 Mineral 19334638 **;Chevrolet > Aditivos y Lubricantes, Volkswagen > Aditivos y Lubricantes, Toyota > Aditivos y Lubricantes, Renault > Aditivos y Lubricantes, Ford > Aditivos y Lubricantes, Peugeot > Aditivos y Lubricantes, Aditivos y Lubricantes;;;;;;;36089.68;;3.5;7;30;30;1;C976406--O;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa31;Juego Pastillas Freno Bosch Sonic-cobalt-spin **;Chevrolet > Frenos, Frenos;;;;;;;35891.56;;3.5;7;30;30;1;0986BB0964;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa32;Cazoleta Amortig Trasero -original- Aveo 09/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;90048.21;;3.5;7;30;30;1;C512331--O;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa33;Bujia Precalentamiento S10 12/;Chevrolet > Motor, Motor;;;;;;;12777.01;;3.5;7;30;30;1;12625507;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa34;Ruleman Rueda Delantera Sonic/tracker/onix/prisma;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;76048.37;;3.5;7;30;30;1;13543432;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa35;Alojamiento P/cambios Adaptable Agile;Chevrolet > Motor, Motor;;;;;;;59599.33;;3.5;7;30;30;1;C7111185-A;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa36;Cable Comando Cambio 4063 (juego ) Agile;Chevrolet > Motor, Motor;;;;;;;64144.8;;3.5;7;30;30;1;C7112656-F;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa37;Juego Cables Bujia Silicona Ferrazzi Aveo 1.6 16v;Chevrolet > Motor, Motor;;;;;;;41475.49;;3.5;7;30;30;1;C998826--F;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa38;Lampara H11 12v 55w Clear T/xenon;Chevrolet > Iluminación, Iluminación;;;;;;;3716.33;;3.5;7;30;30;1;LE-12362;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa39;Bombas De Agua Aveo ( 2641094 ) Polea 19 Dientes;Chevrolet > Motor, Motor;;;;;;;66101.56;;3.5;7;30;30;1;D211;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa40;Juego Pastillas Freno Bosch Trasero Cruze 2012/ **;Chevrolet > Frenos, Frenos;;;;;;;47061.27;;3.5;7;30;30;1;0986BB0960;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa41;Soporte Motor Trasero Rg5008/1244 Corsa Naf//dsl;Chevrolet > Motor, Motor;;;;;;;77474.4;;3.5;7;30;30;1;C19938128R;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa42;Sensor Temperatura Md Cobalt/onix/prisma/spin Md;Chevrolet > Motor, Motor;;;;;;;15530.97;;3.5;7;30;30;1;MD24855;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa43;Kit Homocinetica L/caja-skf Vkja 8037a Agile Co;Chevrolet > Motor, Motor;;;;;;;88214.46;;3.5;7;30;30;1;C40731120S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa44;Bomba Aceite 6344 Classic Agile-spin-cobalt;Chevrolet > Motor, Motor;;;;;;;134003.98;;3.5;7;30;30;1;C11510521F;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa45;Deposito Recuperador Agua Trend/voy/suran M/n 8v;Volkswagen > Motor, Motor;;;;;;;19537.06;;3.5;7;30;30;1;5U0121407X--;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa46;Regulador Presion Bosch-vw Fox/cross 1.6**;Volkswagen > Motor, Motor;;;;;;;45734;;3.5;7;30;30;1;F000DR0223;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa47;Filtro Aire Equinox 1.5t General Motors;Chevrolet > Motor, Motor;;;;;;;58483.89;;3.5;7;30;30;1;84390002;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa48;Extremo Direccion Derecho Skf Vky 4831 A Corsa 95/98;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;26382.92;;3.5;7;30;30;1;C4198111-S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa49;Kit Rulemanes R/tras+reten Skf Vkba4529 Tren/save;Volkswagen > Suspensión y Dirección, Suspensión y Dirección;;;;;;;45625.77;;3.5;7;30;30;1;311405645SKF;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa50;Sonda Lamba Kessel Cobalt/onix/prisma/spin;Chevrolet > Motor, Motor;;;;;;;93990.16;;3.5;7;30;30;1;C9062657-K;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa51;Extremo Direccion Derecho Nakata 10346 Aveo;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;49010.97;;3.5;7;30;30;1;C41981134D;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa52;Juego Pastilla Freno(22536)-plasbestos-voyage/trend/up;Chevrolet > Frenos, Frenos;;;;;;;56763.47;;3.5;7;30;30;1;5U0698151B-D;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa53;Triceta Etma (23 Estrias) 32.96mm Onix/prisma;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;70624.39;;3.5;7;30;30;1;C3999997NE;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa54;Extremo Direccion Vky4848a Corsaii 09/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;27430.14;;3.5;7;30;30;1;C41981131S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa55;Soporte Sensor Velocidad Cigueñal Corsa;Chevrolet > Motor, Motor;;;;;;;13626.24;;3.5;7;30;30;1;90411664;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa56;Correa 6pk-1700 -hutchinson-;Chevrolet > Motor, Motor;;;;;;;27702.16;;3.5;7;30;30;1;030145933ACH;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa57;Kit De Distribucion Power Skf Vkma01107a Trend/ Fo;Volkswagen > Motor, Motor;;;;;;;90861.02;;3.5;7;30;30;1;VKMA 01107 A;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa58;Buje Parrilla Suspension Inferior Capemi 1702 Anterio Amarok;Volkswagen > Motor, Motor;;;;;;;27994.34;;3.5;7;30;30;1;2H0407183A-C;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa59;Motor Paso A Paso-m.marelli- Polo/gol Mi 97/**;Volkswagen > Motor, Motor;;;;;;;25634.91;;3.5;7;30;30;1;0279980491-M;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa60;Bulbo Presion Aceite Md-18769- Onix/prisma 1.4 8v;Chevrolet > Motor, Motor;;;;;;;31240.5;;3.5;7;30;30;1;C91908122M;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa61;Juego Cables Bujia Bosch 1.6 16v Aveo 2008**;Chevrolet > Motor, Motor;;;;;;;57035.72;;3.5;7;30;30;1;F00099C590;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa62;Correa 6pk-1200 Elastica Hutchinson Fox/suran/tren;Volkswagen > Motor, Motor;;;;;;;39012.94;;3.5;7;30;30;1;030198955A-H;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa63;Extremo Direccion Fabila 385- Astra 99/zafira;Chevrolet > Motor, Motor;;;;;;;38678.73;;3.5;7;30;30;1;C41981122F;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa64;Polea Cigueñal Al Onix Prisma 13/;Chevrolet > Motor, Motor;;;;;;;790562.46;;3.5;7;30;30;1;24584392;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa65;Juego Cables Bujia -original- Corsa 1.6 8v;Chevrolet > Motor, Motor;;;;;;;65650.04;;3.5;7;30;30;1;C998826--O;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa66;Brazo L/parabrisas Derecho Corsa;Chevrolet > Carrocería, Carrocería;;;;;;;23874.95;;3.5;7;30;30;1;C9554103-B;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa67;Correa 6pk-1795 Alt Corsa 1.6 94/ /gol/saveiro 0;Volkswagen > Motor, Motor, Chevrolet > Motor;;;;;;;237.52;;3.5;7;30;30;1;6K1795;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa68;Kit Distribucion Skf Vkma05402 A- Astra1.8/2l 8v**;Chevrolet > Motor, Motor;;;;;;;114019.09;;3.5;7;30;30;1;C1091007-S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa69;Soporte Motor Trasero 1274 Sonic/cobalt/spin;Chevrolet > Motor, Motor;;;;;;;98916.14;;3.5;7;30;30;1;C19938180R;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa70;KIT RULEMANES  TRASERA CORSA AGILE CELTA FUN;Chevrolet > Motor, Motor;;;;;;;34619.75;;3.5;7;30;30;1;R154.13S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa71;Arboles De Levas - Sth Chevrolet Corsa 1.6 Efi/mpf;Chevrolet > Motor, Motor;;;;;;;76271.62;;3.5;7;30;30;1;AL140715;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa72;Kit Cables Bujias Acdelco Corsa Corsa I I Meriva C;Chevrolet > Motor, Motor;;;;;;;34935.15;;3.5;7;30;30;1;88905677;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa73;Extremo Direccion Derecho Skf (vky4821a) Fox/suran/up;Volkswagen > Motor, Motor;;;;;;;29901.29;;3.5;7;30;30;1;6Q0423812C-S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa74;Deposito Recup. Agua Adaptable Corsa Ii 1.8;Chevrolet > Motor, Motor;;;;;;;11567.86;;3.5;7;30;30;1;C12140721A;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa75;Volante Bimasa Motor S/10 2012/;Chevrolet > Motor, Motor;;;;;;;1222885.84;;3.5;7;30;30;1;94711380;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa76;Juego Pastillas Freno Bosch C/cable Trans/amarok**;Volkswagen > Frenos, Frenos;;;;;;;63703.14;;3.5;7;30;30;1;0986BB0870;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa77;Flotante Tanque Comb. Corsa 99/02;Chevrolet > Motor, Motor;;;;;;;41305.97;;3.5;7;30;30;1;C91905114-;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa78;Ruleman Rueda Delatero -skf-636114a Celta/fun/corsa/v;Chevrolet > Motor, Motor;;;;;;;73,927.05;;3.5;7;30;30;1;C4056251-S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa79;Bobina Encendido Imp. (t/1412) Corsa/s-10 8v **;Chevrolet > Motor, Motor;;;;;;;91690.31;;3.5;7;30;30;1;C9051155-I;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa80;Sonda Lambda Vw Fox 1.6 06/16 / Suran 1.6 07/16 /;Volkswagen > Motor, Motor;;;;;;;122908.62;;3.5;7;30;30;1;08-06980;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa81;Contracuerpo Bomba D/agua C/juntas gol, saveiro;Volkswagen > Motor, Motor;;;;;;;20967.84;;3.5;7;30;30;1;0261210132--;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa82;Bieleta B/estab. Skf Vkds 6273 A Aveo 08/;Chevrolet > Motor, Motor;;;;;;;33273.04;;3.5;7;30;30;1;VKDS 6273 A;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa83;Porta Termostato Wf0110 Gol M1.0 /1.4**;Volkswagen > Motor, Motor;;;;;;;44497.76;;3.5;7;30;30;1;030121111S-M;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa84;Bomba Lavaparabrisas (1660) Corsa**;Chevrolet > Motor, Motor;;;;;;;15955.16;;3.5;7;30;30;1;C9556511--;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa85;Contactor Arranque T/original. Astra / Meriva;Chevrolet > Motor, Motor;;;;;;;20751.55;;3.5;7;30;30;1;C9058659-T;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa86;Kit Rulemanes Rda/trasero Vkba4529/audi/goltren/savei;Volkswagen > Motor, Motor;;;;;;;22134.86;;3.5;7;30;30;1;311405645K1P;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa87;Tensor Fijo Distribucion Aveo;Chevrolet > Motor, Motor;;;;;;;67845.04;;3.5;7;30;30;1;25191263;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa88;Kit Led H4 6ta Generacion Cree Led;Iluminación;;;;;;;8741.94;;3.5;7;30;30;1;LE-OPTH4HD;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa89;Brazo Pitman N-3057 S-10/blazer**;Chevrolet > Motor, Motor;;;;;;;77341.8;;3.5;7;30;30;1;C4179908-D;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa90;Cubrecarter Onix / Prisma;Chevrolet > Motor, Motor;;;;;;;76742.15;;3.5;7;30;30;1;C0189038--;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa91;Chevrolet-pastilla De Freno S10 / 12;Chevrolet > Motor, Motor;;;;;;;55678.97;;3.5;7;30;30;1;0986BB0912;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa92;Correa Alternador Aveo S10 Mwm 2.8 02/ /1;Chevrolet > Motor, Motor;;;;;;;26861.4;;3.5;7;30;30;1;25183021;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa93;Manguera Ent. Calefactor -13023- Meriva 1.8 8;Chevrolet > Motor, Motor;;;;;;;21302.37;;3.5;7;30;30;1;C81937191C;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa94;Rotulas Izquierda Y Derecha Tracker Spin Sonic Pri;Chevrolet > Motor, Motor;;;;;;;25974.74;;3.5;7;30;30;1;GM-R1466;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa95;Bomba Aceite 6078 Fox/trend/gol 1.4 8v/voyage;Volkswagen > Motor, Motor;;;;;;;94334.54;;3.5;7;30;30;1;030115105N-F;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa96;Correa Alt / Aa Corsa / Fun 03/ 6pk 1790 /09;Chevrolet > Motor, Motor;;;;;;;16798.12;;3.5;7;30;30;1;94706548;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa97;Filtro Comb. S10/blazer Mwm 2.8 Sin Sensor;Chevrolet > Motor, Motor;;;;;;;12636.68;;3.5;7;30;30;1;C12740116E;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa98;Buje Parrilla Suspension Delatero Brazo Prisma/spin;Chevrolet > Motor, Motor;;;;;;;22999.75;;3.5;7;30;30;1;C40718417C;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa99;Inyector Corsa 1.6 Mpfi 96/;Chevrolet > Motor, Motor;;;;;;;45221.76;;3.5;7;30;30;1;FI-ICD00110F;;SI;NO;;;;;Nakata;SI;;;;
deposito-recuperador-agua-meriva-1-8-16v;Deposito Recuperador Agua Meriva 1.8 16v;Chevrolet > Motor, Motor;;;;;;;24577.96;;3.5;7;30;30;1;C12140733I;;SI;NO;;;;;Nakata;SI;;;;
taza-centro-llanta-aleacion-spark-12-sonic-tracker;Taza Centro Llanta Aleacion Spark 12/sonic/tracker;Chevrolet > Motor, Motor;;;;;;;29373.31;;3.5;7;30;30;1;96682160;;SI;NO;;;;;Nakata;SI;;;;
flotante-sensor-combustible-chevrolet;Flotante Sensor Combustible Chevrolet;Chevrolet > Motor, Motor;;;;;;;51928.46;;3.5;7;30;30;1;22714AF;;SI;NO;;;;;Nakata;SI;;;;
cazoleta-amortiguador-delantero-cap-6240-cruze-2017;Cazoleta Amortiguador Delantero Cap.6240 Cruze 2017/;Chevrolet > Motor, Motor;;;;;;;97420.98;;3.5;7;30;30;1;C4123318-C;;SI;NO;;;;;Nakata;SI;;;;
optica-derecho-b-gris-manual-h4-99-10-corsa-classic;Optica Derecho B/gris Manual H4 99/10 Corsa Classic**;Chevrolet > Iluminación, Iluminación;;;;;;;24200;;3.5;7;30;30;1;C94104418G;;SI;NO;;;;;Nakata;SI;;;;
polea-de-correa-alt-s-10-12;Polea De Correa Alt S/10 12/;Chevrolet > Motor, Motor;;;;;;;36623.53;;3.5;7;30;30;1;94722019;;SI;NO;;;;;Nakata;SI;;;;
ruleman-rueda-delatero-skf-309726-vkbc-20012-aveo;Ruleman Rueda Delatero -skf- 309726 Vkbc 20012 Aveo;Chevrolet > Motor, Motor;;;;;;;70490.3;;3.5;7;30;30;1;C40562515S;;SI;NO;;;;;Nakata;SI;;;;
correa-poli-v-meriva-5pk-1815-polyv-hutch-c-dh-aa;Correa Poli V Meriva 5pk-1815 Polyv Hutch.c/dh/aa.;Chevrolet > Motor, Motor;;;;;;;28360.24;;3.5;7;30;30;1;3210002;;SI;NO;;;;;Nakata;SI;;;;
buje-tensor-capemi-7255-fun-corsa-classic-00;Buje Tensor Capemi 7255 Fun/corsa Classic 00/;Chevrolet > Motor, Motor;;;;;;;14085.99;;3.5;7;30;30;1;C4110006-C;;SI;NO;;;;;Nakata;SI;;;;
ruleman-rueda-delatero-skf-vkbc4219-c-abs-onix-prisma;Ruleman Rueda Delatero Skf-vkbc4219 C/abs Onix/prisma;Chevrolet > Motor, Motor;;;;;;;149067.24;;3.5;7;30;30;1;C40562518T;;SI;NO;;;;;Nakata;SI;;;;
sonda-lambda-trend-fox-1-6;Sonda Lambda Trend/fox 1.6;Chevrolet > Motor, Motor;;;;;;;68210.23;;3.5;7;30;30;1;80068F;;SI;NO;;;;;Nakata;SI;;;;
pastilla-freno-cruzii-11-tracker-1-8;Pastilla Freno Cruzii 11 Tracker 1.8;Volkswagen > Motor, Motor;;;;;;;69289.72;;3.5;7;30;30;1;0986BB5023;;SI;NO;;;;;Nakata;SI;;;;
porta-termostato-completoth9001-80-mlh-fox-suran1;Porta Termostato Completo(th9001.80)-mlh-fox/suran;Volkswagen > Motor, Motor;;;;;;;57616.51;;3.5;7;30;30;1;032121111BJM;;SI;NO;;;;;Nakata;SI;;;;
bomba-agua-skf-vkpc-91607a-hilux-3-0-d-01-05;Bomba Agua Skf Vkpc 91607a Hilux 3.0 D 01/05**;Toyota > Motor, Motor;;;;;;;118796.93;;3.5;7;30;30;1;T121005--S;;SI;NO;;;;;Nakata;SI;;;;
kit-distribucion-skf-vkma91920-hilux-3-0tdi-05;Kit Distribucion Skf-vkma91920 Hilux 3.0tdi 05/**;Toyota > Motor, Motor;;;;;;;403488.99;;3.5;7;30;30;1;VKMA 91920;;SI;NO;;;;;Nakata;SI;;;;
pastillas-freno-delantero-agile-10-17-celta-11-17;Pastillas Freno Delantero Agile 10/17 /celta 11/17;Chevrolet > Frenos, Frenos;;;;;;;27450.83;;3.5;7;30;30;1;19348382;;SI;NO;;;;;Nakata;SI;;;;
deposito-l-parabrisas-importado-corsa-fun;Deposito L/parabrisas Importado Corsa / Fun**;Chevrolet > Motor, Motor;;;;;;;24577.96;;3.5;7;30;30;1;C9554498XI;;SI;NO;;;;;Nakata;SI;;;;
bobina-encendido-06-1495-agile-cobalt-5-pines;Bobina Encendido 06-1495 Agile/cobalt 5 Pines;Chevrolet > Motor, Motor;;;;;;;132008.01;;3.5;7;30;30;1;C90511514K;;SI;NO;;;;;Nakata;SI;;;;
ruleman-rueda-delatero-skf-309726-vkbc-20012-aveo-sin;Ruleman Rueda Delatero -skf- 309726 Vkbc 20012 Aveo Sin;Chevrolet > Motor, Motor;;;;;;;70490.3;;3.5;7;30;30;1;VKBC 20012;;SI;NO;;;;;Nakata;SI;;;;
cano-filtro-de-aire-gol-iiigen;Caño Filtro De Aire Gol Iiigen**;Volkswagen > Motor, Motor;;;;;;;41301.46;;3.5;7;30;30;1;377129615F-S;;SI;NO;;;;;Nakata;SI;;;;
palanca-freno-mano-corsa-fun;Palanca Freno Mano Corsa/fun;Chevrolet > Motor, Motor;;;;;;;76685.2;;3.5;7;30;30;1;C7113011--;;SI;NO;;;;;Nakata;SI;;;;
soporte-motor-izquierda-rg-1276-2011-13-sonic-aveo;Soporte Motor Izquierda Rg 1276 2011/13 Sonic/aveo;Chevrolet > Motor, Motor;;;;;;;197489.44;;3.5;7;30;30;1;C19938180S;;SI;NO;;;;;Nakata;SI;;;;
portatermostato-completo-9009-87-mlh-trend-fox;Portatermostato Completo (9009.87) Mlh Trend/fox;Volkswagen > Motor, Motor;;;;;;;56089.89;;3.5;7;30;30;1;032121026CXH;;SI;NO;;;;;Nakata;SI;;;;
motor-paleta-electrov-original-corsa-classic-96-10-c-a;Motor Paleta Electrov.original.corsa/classic 96/10 C/a;Chevrolet > Motor, Motor;;;;;;;106115.54;;3.5;7;30;30;1;C9594555-M;;SI;NO;;;;;Nakata;SI;;;;
rotula-suspension-skf-vkds-6268-a-aveo-08;Rotula Suspension Skf Vkds 6268 A Aveo 08/;Chevrolet > Motor, Motor;;;;;;;38924.84;;3.5;7;30;30;1;C40736533S;;SI;NO;;;;;Nakata;SI;;;;
cano-entrada-calef-13305-sonic-1-6-12;Caño Entrada Calef. -13305- Sonic 1.6 12/;Chevrolet > Motor, Motor;;;;;;;25943.54;;3.5;7;30;30;1;C81937219C;;SI;NO;;;;;Nakata;SI;;;;
rotula-suspension-derecho-nakata-1059-golf-iv-bora;Rotula Suspension Derecho Nakata 1059 Golf Iv/bora;Volkswagen > Motor, Motor;;;;;;;46398.88;;3.5;7;30;30;1;1J0407366C-D;;SI;NO;;;;;Nakata;SI;;;;
correa-6pk-1795-hutchinson-alt-corsa-1-6-94-gol;Correa 6pk-1795 Hutchinson Alt Corsa 1.6 94/ /gol/;Chevrolet > Motor, Motor;;;;;;;29131.45;;3.5;7;30;30;1;036145933B-H;;SI;NO;;;;;Nakata;SI;;;;
multiple-admision-onix-prisma-14-general-motors;Multiple Admision Onix/prisma 14/ General Motors;Chevrolet > Motor, Motor;;;;;;;143856.86;;3.5;7;30;30;1;24584467;;SI;NO;;;;;Nakata;SI;;;;
bomba-agua-dolz-astra-vectra-blazer-s10-2-0-2-2-8v;Bomba Agua Dolz Astra/vectra/blazer/s10 2.0/2.2 8v;Chevrolet > Motor, Motor;;;;;;;64954.04;;3.5;7;30;30;1;O137;;SI;NO;;;;;Nakata;SI;;;;
juego-pastilla-freno-83525d-raybestos-cobalt-on;Juego Pastilla Freno (83525d) Raybestos Cobalt/on;Chevrolet > Frenos, Frenos;;;;;;;70224.87;;3.5;7;30;30;1;C69815146D;;SI;NO;;;;;Nakata;SI;;;;
juego-cables-bujias-onix-prisma-general-motors;Juego Cables Bujias Onix/prisma General Motors;Chevrolet > Motor, Motor;;;;;;;68215.82;;3.5;7;30;30;1;24588545;;SI;NO;;;;;Nakata;SI;;;;
homocineticas-lado-caja-vkja-8037-a-corsa-classi;Homocineticas Lado Caja -vkja 8037 A Corsa Classi;Chevrolet > Motor, Motor;;;;;;;95188.51;;3.5;7;30;30;1;VKJA 8037 A;;SI;NO;;;;;Nakata;SI;;;;
bombas-de-agua-skf-fox-trend-suran-vkpc81210-cuer;Bombas De Agua Skf Fox /trend/suran Vkpc81210 Cuer;Volkswagen > Motor, Motor;;;;;;;54458.75;;3.5;7;30;30;1;030121005--S;;SI;NO;;;;;Nakata;SI;;;;
bujia-de-encendido-denso-etios-yaris;Bujia De Encendido Denso Etios Yaris;Toyota > Motor, Motor;;;;;;;24623.16;;3.5;7;30;30;1;K16HR-U11;;SI;NO;;;;;Nakata;SI;;;;
flexible-lubricacion-depresor-r1-corsa-vect-astr;Flexible Lubricacion Depresor R1 Corsa/vect/astr;Chevrolet > Motor, Motor;;;;;;;56867.82;;3.5;7;30;30;1;C1451037--;;SI;NO;;;;;Nakata;SI;;;;
precap-direccion-skf-vky-4966-a-corsa-95-98;Precap Direccion Skf Vky 4966 A Corsa 95/98;Chevrolet > Motor, Motor;;;;;;;29537.24;;3.5;7;30;30;1;C4198032-S;;SI;NO;;;;;Nakata;SI;;;;
